item_id,item_price,category_1,category_2,category_3,product_type
98627,7417,8,41,36,1740
20765,21056,4,38,62,8889
18545,1267,9,9,244,785
52749,8096,10,43,223,3646
127010,489,17,8,161,8437
101263,7808,11,35,20,5622
127738,604,11,51,242,6295
15206,1728,1,12,301,2874
12259,794,17,55,26,9655
70234,5113,13,58,273,2874
71222,748,15,0,214,5212
116430,1017,7,23,219,6681
73754,7472,17,26,233,8127
96496,1081,7,46,4,7233
12551,127006,8,65,266,8915
39675,960,7,33,202,10457
21468,3251,0,6,145,8179
11003,1785,7,46,4,7291
70990,41856,1,36,28,6108
39031,633,17,8,279,318
38370,742,13,58,265,2133
3863,4955,9,44,114,2874
60005,25,15,47,261,6542
112743,851,17,39,151,2874
116882,2112,13,58,135,10530
100352,10137,9,66,255,1923
103960,1632,11,35,148,5622
21548,1273,14,62,201,9010
25437,6286,10,43,223,5887
65476,3209,9,44,114,4277
59345,4904,17,26,328,3606
59309,864,11,35,240,8087
121917,16665,8,41,36,82
91561,15731,1,12,301,4605
16303,15360,10,43,223,1428
57182,33689,1,7,308,4266
20766,3412,17,8,279,8375
94092,13056,7,24,284,7455
11560,16224,11,76,147,9593
2863,590,17,8,113,2637
122815,512,17,8,43,6201
131481,371,12,10,208,1058
102052,6912,15,0,214,10403
111444,2346,17,8,279,5276
12577,313,14,61,132,4188
66925,3200,10,63,216,6641
126831,1350,11,51,14,2514
45751,15680,1,7,300,8584
30780,1529,13,67,168,5426
60939,2425,11,76,24,1840
86528,3232,14,29,199,1942
27232,2553,10,43,223,7701
78177,2553,10,63,295,324
124687,755,12,57,171,9495
30111,1715,16,56,17,8445
15791,57,15,47,89,1858
55354,819,14,61,132,9498
27245,283206,1,42,157,10331
81676,736,12,57,85,2231
102565,1140,17,8,110,1821
123631,6336,4,38,62,4714
111154,1958,11,51,15,9593
83676,3641,7,24,100,4747
127351,3776,17,8,113,507
17660,1267,12,57,18,7422
42264,2176,11,76,67,7455
37037,16720,8,41,36,8084
8582,435,14,61,132,2398
90076,844,11,51,242,5921
103159,32768,1,64,263,10497
23792,3712,17,8,113,4757
89366,3827,9,9,244,2106
128268,5760,15,0,214,5552
16748,4538,7,54,270,2874
4526,2592,17,8,113,9512
79594,4352,9,9,244,2563
104376,1958,13,78,134,2466
119836,19340,1,42,157,4967
61280,576,11,76,147,2270
83489,5184,10,43,223,6223
83960,4710,7,24,100,3277
50307,568,14,61,186,6648
40341,3317,9,44,164,9741
117403,3968,6,50,140,8005
874,1446,14,61,132,2398
66221,1632,14,29,257,1436
20453,3776,14,62,77,3101
20302,332,7,23,219,10455
13614,1094,15,0,214,571
74546,627,16,4,119,3443
90988,437,17,39,151,124
99459,1267,9,9,244,10558
109402,15424,1,7,300,2331
74304,3840,1,42,103,7551
42978,5126,12,57,44,1192
8563,11488,4,38,62,5506
53811,5632,9,44,16,8324
45334,37,12,57,212,1202
88315,1593,13,58,254,6439
40815,3392,10,63,216,3424
91695,7872,10,43,223,7884
77410,1191,17,8,113,6936
48231,2822,17,39,252,2996
87677,1440,4,1,111,1207
35918,1139,7,46,4,7971
86205,435,7,34,152,6353
24402,9638,14,62,106,4696
56772,1324,7,71,228,8506
49730,19417,8,40,84,4924
41496,30464,9,3,159,4719
6318,1132,13,58,102,7901
132014,4842,9,44,114,8700
81508,4281,10,43,223,7417
30023,30720,15,0,214,4250
93763,1081,11,76,147,226
129413,243,13,18,198,8511
57974,96,7,31,271,7291
75756,14307,9,3,48,6655
87853,151776,9,3,27,234
21449,3187,9,44,16,7791
100047,947,4,74,292,6835
43022,5696,1,36,203,4646
98929,5195,9,44,114,9896
65205,313,13,58,102,4730
78385,1120,0,45,73,10151
7783,31280,8,41,36,5529
18356,88960,1,42,103,8584
79155,30464,9,3,238,1119
108759,2649,17,39,299,5987
44009,1913,10,43,223,3328
15261,2105,10,43,264,582
53475,8256,1,36,203,2475
79105,4921,7,31,271,4396
55928,4055,9,66,193,1923
82505,5702,7,27,115,256
76178,1088,9,66,193,2106
82095,2809,11,76,10,8415
27212,13600,17,8,110,2874
131109,2169,10,43,223,206
101817,608,4,1,111,7043
36462,8051,8,40,84,5036
23538,1920,11,51,329,1710
113619,5190,9,9,90,6442
110238,35392,1,28,314,1265
101998,12707,9,3,159,8064
50891,5754,16,20,86,498
66870,31692,9,3,172,7986
67450,26216,16,68,326,10409
121124,1536,10,43,223,6251
3690,1036,17,39,151,2874
66015,2572,13,18,291,9879
54946,24896,16,17,236,3218
49131,377,11,51,329,6105
79937,3136,16,68,235,4998
120637,1017,12,57,171,9495
5885,9687,9,37,162,2159
44885,5525,9,44,114,8700
26223,1056,11,70,156,1532
26312,4406,8,40,84,5036
100388,14663,1,36,28,10099
16382,4784,9,44,16,2065
75493,7557,17,8,159,4600
55178,1734,4,38,62,5609
122615,14656,14,62,315,9010
67516,1728,10,43,223,3055
68515,1216,11,51,329,3999
131065,2816,14,62,106,8039
24603,1587,10,63,295,6958
53505,7616,11,51,178,3188
21726,46784,9,3,238,6878
53674,2528,14,29,199,2179
109299,1145,4,38,62,8121
132219,3450,10,43,223,12
1927,16720,9,9,90,3778
2472,2246,9,44,114,4944
12897,3833,13,67,170,726
8573,1094,17,8,113,8879
70082,1267,17,39,297,2874
83921,8595,17,39,151,1137
125126,18048,1,7,338,3805
32674,2165,9,44,114,8131
80011,12902,8,40,84,5036
39600,172,11,70,322,7062
96137,2496,7,23,219,5100
16899,1190,17,39,252,2874
130915,748,15,0,214,4960
97315,2688,14,29,199,5755
61386,2099,9,44,164,5420
39509,1459,4,38,62,2106
53785,2298,16,56,93,7036
93494,448,12,57,44,3151
109532,8896,4,38,62,4740
72194,2240,0,45,138,8288
25906,316108,9,3,27,1422
73159,10240,10,43,264,2787
97278,1721,9,9,90,10304
61261,1721,13,18,291,6186
62355,16384,1,28,314,98
78116,4181,11,35,148,1683
117053,755,11,51,15,6390
108523,2309,9,66,193,1923
70498,4416,1,7,338,2874
19491,1209,4,38,62,7554
109095,1480,9,44,164,2509
94513,3840,14,29,199,5984
24276,2547,9,44,16,5420
104810,89,7,24,100,7879
43825,1600,11,35,148,8404
5954,2055,4,74,292,332
120771,2816,11,51,329,9020
56735,9408,11,70,130,4465
118649,66694,9,3,172,2099
95373,448,0,45,117,1110
46575,33292,1,42,157,6239
124469,7884,16,17,276,2098
10888,2551,7,23,219,3744
39344,1376,1,12,301,6201
12260,640,7,24,100,2874
44783,192,9,37,162,9230
1638,4800,1,36,203,9015
83395,1164,10,63,303,6641
112440,230,15,47,89,2874
51225,614,11,51,242,9325
94773,1280,0,6,50,9475
13599,792,17,39,252,977
99284,3136,1,28,336,6823
117339,743,7,31,309,7233
126715,1344,13,58,341,3933
53333,4672,10,43,223,1052
12330,2873,10,63,216,3062
101072,1216,11,51,14,8951
74079,7744,8,41,36,1740
33517,810,7,23,137,418
79150,8064,0,45,73,4422
96309,2298,13,58,47,9189
72344,14400,17,69,154,7192
40086,5280,7,33,11,7312
81054,1056,11,35,240,5456
8943,7330,9,44,114,3850
35463,2553,1,42,103,1617
87321,505,14,62,317,6807
66855,691,15,0,214,4957
335,569,13,58,280,9011
81059,320,7,72,245,7071
71363,768,0,6,145,1871
104503,306,17,39,151,2740
101886,102,13,58,265,488
95892,2211,17,8,159,6081
81112,121,7,46,4,8351
73226,31737,9,3,27,1119
39788,1528,14,62,323,6648
53068,2764,9,44,114,3198
73375,28608,1,64,263,2417
125127,3916,13,58,265,2874
12776,3176,9,9,244,1878
20046,1658,15,0,214,3303
68813,249,11,51,242,1130
129783,768,12,57,212,493
40447,4102,7,31,271,9116
89425,5350,7,31,271,8356
96358,5117,9,44,114,10176
56213,2759,13,58,135,10541
109068,7680,17,8,113,4757
96699,7843,9,44,114,1193
88450,18240,8,41,36,8367
55022,4343,9,44,114,9415
99295,1552,17,55,70,6164
17562,2553,16,17,281,233
20474,3187,9,44,16,6360
92008,53120,17,69,154,257
41687,1587,11,51,14,5622
71707,332,12,57,212,209
82352,1267,11,51,14,662
39189,54336,1,42,157,4646
63268,1011,14,62,315,2874
55196,249,7,33,202,4832
24831,2016,15,0,214,2951
42763,268,7,71,228,6387
88302,633,17,55,26,8684
7220,13132,4,38,62,8635
30477,44096,1,42,157,4986
23955,5222,8,40,84,5036
29818,1203,8,40,76,231
121212,2355,9,9,244,2106
10117,64204,9,3,27,2607
106690,947,15,47,261,2874
36544,1831,7,23,149,739
129821,889,12,57,171,3834
73140,4112,9,44,114,824
63395,832,0,45,138,1037
41527,11840,10,43,223,10540
6530,8547,17,39,151,5886
3653,143578,16,17,131,5403
46098,1453,4,74,292,1431
56378,953,12,30,331,2874
25983,3987,11,51,329,435
56939,6067,10,43,223,3635
62312,659,7,23,219,6651
17706,4672,1,7,300,2331
11578,1273,11,51,242,5783
122637,768,7,23,304,5404
128509,3893,17,55,58,3265
41112,21094,1,36,28,6483
96004,2547,9,9,41,7791
7502,51081,8,40,84,6825
102445,1472,7,31,271,4368
124160,37881,1,42,157,6483
60422,1062,8,41,36,8300
632,480,7,24,100,2874
126664,52268,1,42,103,5208
86898,1472,10,63,216,2642
3229,5411,8,41,36,1876
60705,2547,9,44,16,5420
108805,583,17,26,328,2874
130598,716,14,62,317,6870
61811,7616,16,19,316,9227
85820,14035,4,38,62,8323
125453,768,13,67,168,733
55952,2146,17,39,297,4308
28644,672,13,18,198,2557
82949,33920,9,3,27,3009
130395,21705,8,40,84,9234
96289,6451,11,51,14,10130
23339,2491,17,39,151,10239
67459,466,15,47,89,2874
91752,1472,12,57,54,7885
126686,3322,17,39,151,8909
81445,15200,17,39,151,7747
119338,8870,8,41,36,4974
110197,947,4,74,292,7791
28690,9318,1,64,263,5164
93630,608,11,51,290,6500
30040,5926,7,24,100,3277
5125,1716,9,66,255,7467
39565,2233,14,62,324,10098
69387,27520,15,0,214,9033
101007,352,11,76,24,7735
64468,832,0,45,138,2352
127724,1761,11,51,15,9325
18890,95558,1,7,308,6005
31746,73076,16,17,131,5403
23059,22982,8,41,36,3918
31123,384,0,45,73,1457
69807,2745,10,63,216,3062
50829,8960,14,29,257,6923
51726,59731,8,40,84,9234
125981,2553,13,67,170,8278
127941,627,9,37,162,10412
61931,8755,1,64,263,8235
38294,55193,9,9,41,3877
90303,1536,17,26,328,8606
7460,633,13,58,102,5621
96395,1241,7,71,121,1111
44276,5126,9,44,16,7791
41580,665,11,35,240,8297
129588,48579,8,41,36,6878
127984,1913,13,67,168,6186
36693,3136,17,8,279,5176
64315,18880,1,12,301,7455
53004,67396,9,3,27,1143
29073,3833,10,63,216,1293
55416,105600,1,42,103,792
89885,2681,7,24,100,3495
11297,3628,16,20,269,5844
113054,2620,17,39,252,9713
44682,2078,4,38,62,6751
93330,1632,7,46,4,6579
47109,3511,17,39,252,2996
9409,17280,15,0,176,29
55941,9018,8,40,84,6498
89756,3001,11,35,148,5622
64351,87584,1,42,211,422
112433,8851,17,39,151,4017
88499,2641,9,44,164,10485
28555,2048,11,51,15,9543
102589,262,13,58,75,9839
30810,1538,0,6,277,3810
46867,264,17,39,151,3253
15811,1267,7,23,149,6248
16245,1075,11,51,329,6315
60896,844,15,47,261,7525
67104,2534,12,57,85,7238
64201,2505,17,39,252,4741
79016,864,12,57,44,493
118972,107520,1,36,232,6867
78756,23680,1,7,338,1342
10099,2105,17,8,279,9977
59666,12160,17,26,328,3606
112611,1807,16,56,188,5622
11963,4153,8,40,84,231
28493,6144,15,47,261,8689
52981,953,14,61,132,4824
104564,2112,7,72,245,1908
6248,1856,4,74,292,6226
61781,5056,7,54,330,10344
48842,2888,8,41,36,1485
70895,889,13,58,265,6186
21934,23616,1,36,203,2475
33253,3753,8,40,84,6825
86641,10310,4,38,62,8323
130549,1120,7,31,271,10120
96529,2188,0,45,138,1976
73189,5770,8,40,313,1943
68614,2304,7,72,35,10567
78720,2995,9,9,244,6095
3879,12099,4,38,62,5506
118375,5166,17,55,58,3265
18330,1036,13,58,265,1187
69268,1349,9,37,162,2835
20086,1907,4,74,292,2487
78147,2688,10,63,220,3055
123969,1600,0,45,138,10036
2913,7449,17,26,328,2874
24805,2483,11,51,15,5622
108620,249,11,76,24,6658
103497,3136,17,8,279,9809
106699,2392,17,8,279,5276
115379,633,10,43,264,6102
127112,3893,17,55,58,3265
27973,947,9,44,114,5250
53590,10419,11,51,290,9872
40050,11456,1,64,263,4646
13817,947,11,76,67,5456
118335,1875,16,4,119,6908
6763,3193,10,63,295,10386
19735,6835,4,38,62,8121
34252,25088,1,64,263,5164
115540,307,14,29,199,4926
100686,4544,17,8,113,8879
74037,204,15,47,261,2874
98361,2880,7,31,12,4937
51380,1209,4,38,62,2085
118503,2309,9,66,193,1923
53042,14656,14,62,323,9010
84408,12608,1,64,263,982
75669,10176,1,36,203,10097
60777,960,14,29,257,3108
26546,422,0,6,50,5441
57247,1216,0,45,73,4502
97377,1600,11,51,329,3844
6181,1543,4,38,62,5049
33129,633,7,24,100,1415
92354,9657,1,42,103,2457
25174,5248,1,36,203,8817
7873,6473,8,40,76,6825
45687,2297,11,51,290,3844
115176,8896,10,63,295,4936
73283,96,14,62,106,3737
66986,633,14,61,132,4188
13952,883,10,43,187,6102
93226,2816,16,68,326,3045
86312,3072,10,63,220,6251
87900,23552,8,41,36,2100
4353,563,12,57,171,907
10149,38000,9,9,90,3778
31133,5457,9,44,114,3528
45501,1491,16,4,119,104
3040,17715,9,3,238,2099
131061,2073,13,78,134,5388
33738,898,17,55,26,8088
83134,6796,0,6,50,8580
58136,22496,8,41,36,1485
22996,52588,8,41,36,1274
38132,288,11,51,181,6764
29639,3193,17,8,279,5276
8036,18880,1,36,203,10083
12760,627,4,38,62,9899
74807,2067,16,56,93,9227
26012,10816,1,42,103,9619
30958,1216,16,4,119,3816
114982,2048,11,70,322,5213
122476,4800,11,35,20,662
76421,12352,1,36,203,7640
114397,889,11,51,329,2277
69916,4230,1,28,336,4967
76757,1017,11,35,240,3702
75439,2827,17,39,252,2874
58900,448,11,51,242,8586
1884,1267,10,63,303,919
116241,5440,14,29,199,1436
42708,800,13,5,65,7568
29850,11366,9,3,222,3185
96100,19865,17,26,328,5037
38419,1123,17,8,123,9800
52991,2508,13,78,134,273
55646,2368,12,30,331,1427
9300,1280,11,51,329,9865
26117,777,15,47,89,6404
132421,3758,16,68,235,9820
88332,22528,6,50,140,8032
112193,3584,10,43,264,2269
99916,19904,1,7,300,982
76329,1280,0,6,145,8815
115885,1280,7,46,285,2625
104365,98560,4,38,19,3893
89147,2496,14,62,106,1723
102548,4550,14,61,132,4293
83829,1196,14,61,132,2398
4902,14131,9,3,222,4282
72392,2105,10,63,295,3328
31136,224,1,12,301,3604
131995,480,14,62,324,313
58710,1408,12,30,331,7998
67993,33984,1,7,308,2331
54723,20672,8,41,36,9251
56803,3187,9,44,16,7791
63281,36992,4,38,105,789
39774,633,13,67,168,6186
87085,4928,1,7,300,2331
75622,2419,13,78,134,2003
57250,4300,17,8,159,986
127858,71449,1,42,157,6239
70040,1209,9,37,162,4156
99403,112863,8,48,206,8915
32859,8910,17,26,328,2786
12127,5760,16,56,93,7254
18656,16265,8,40,84,9234
90502,4928,13,5,220,7099
70433,1529,13,58,265,6735
14435,97920,8,41,36,5731
68741,179,7,71,228,545
11624,3916,11,51,181,5065
17255,697,10,43,223,3328
122245,2016,9,37,162,9789
121270,640,0,6,145,7468
22461,375,9,37,162,6192
45119,9369,9,3,159,8064
109292,1907,13,58,189,5773
66200,4544,12,57,85,2136
127788,1267,11,51,329,5622
82455,15360,9,37,162,7521
106035,1555,17,8,159,1961
99736,1185,17,55,70,2874
128933,512,14,61,132,5972
109610,24960,1,42,103,6598
35440,7040,16,68,319,60
73215,4062,9,44,16,5420
132308,1920,16,56,307,5622
7790,3584,0,45,73,4675
44220,19136,1,28,283,5164
102874,1600,13,18,5,8945
29346,1408,12,57,171,3151
73083,1811,4,74,292,332
131087,1595,14,62,323,7736
9332,805,14,62,323,6648
45320,2553,4,1,111,9658
98638,5273,9,3,260,1944
116187,12038,11,35,20,1683
57709,13939,17,26,328,4807
131944,18441,8,48,206,9234
124217,39832,9,3,27,3009
61847,3398,17,8,113,3866
17532,339,12,57,171,1713
117727,1280,13,78,134,4305
51416,14656,14,62,315,3408
111364,3404,17,39,151,4701
41849,131258,9,3,27,176
91932,483,14,29,257,599
73637,8000,1,7,246,10097
93666,17280,17,69,154,7192
5877,47801,1,36,28,9397
177,1356,4,1,111,1736
101207,984,17,26,233,2874
44871,633,7,31,12,6673
87151,1408,1,12,301,7455
94395,930,9,44,164,5420
56830,3955,11,70,156,8506
131400,1280,10,43,223,3055
122810,1395,4,38,62,7554
58106,2553,13,18,291,8578
42927,19046,16,17,274,1692
61052,953,14,29,257,8630
60276,8825,7,71,228,6824
25721,1572,4,38,62,5049
95280,5577,8,41,36,3487
14113,5958,8,41,36,4145
25247,18329,9,3,159,1944
38180,1196,17,55,52,2874
120999,204,12,57,212,10189
85602,1209,12,57,44,8522
118373,200,4,74,292,3399
46424,3008,16,4,119,1054
42095,992,17,39,151,2874
34488,4352,1,12,301,7455
31570,1070,17,39,252,8909
113741,1907,4,74,292,7791
115628,8832,9,9,41,187
55409,12022,8,40,84,5036
5395,64736,1,12,301,4605
105420,8896,1,42,103,7551
35745,1248,13,67,170,731
84196,20544,1,36,28,4967
76856,7948,17,26,233,5276
54708,1294,9,37,162,2835
112211,675,12,57,171,9495
56268,1514,11,51,329,264
649,36172,1,42,157,5208
66192,6938,9,9,41,5814
74046,281,7,33,95,2432
69454,4423,17,8,159,5276
120406,1036,6,14,247,647
104987,921,9,37,162,9495
31304,7116,7,31,271,9116
19392,320,0,6,50,2661
132740,2392,17,69,154,8005
93765,377,11,35,148,5622
96912,885,4,74,292,1945
39666,1081,11,51,329,3844
3578,185,9,37,162,5018
91994,1126,11,35,148,5622
75893,2233,11,70,322,2037
107259,787,12,57,85,2231
29038,3974,9,44,114,7023
76799,1889,4,38,62,5049
98433,5120,12,10,208,5194
93941,1094,11,51,329,9872
41202,11776,1,64,263,1845
43650,374,15,47,89,1978
45808,268,13,67,168,6186
240,960,7,23,304,5404
80453,46,9,37,162,517
2193,4569,13,18,5,5994
59676,967,17,39,151,5733
15770,1145,13,5,22,3717
39385,7936,1,64,263,10333
1536,160,13,52,163,734
91828,2137,14,62,106,6807
47106,92416,9,3,172,3009
93906,2048,1,12,301,7455
69977,4473,10,63,216,9931
90087,4085,11,35,148,8420
111184,3192,17,69,154,5987
115063,13297,9,3,48,6655
28095,4406,17,69,45,4403
83792,6336,14,29,199,7098
85219,243,13,67,141,3937
17431,819,11,51,290,9872
22467,24969,8,41,36,4382
4316,2880,17,8,9,7188
108436,2176,14,29,199,8943
53307,4467,13,78,108,2500
120950,2231,14,62,323,752
30572,6009,1,28,336,2457
20529,384,0,45,117,6379
34132,800,11,51,329,3844
89974,1075,4,38,62,7554
76871,1526,17,39,151,7071
49936,7904,16,19,213,3184
73985,1543,8,41,36,1647
41306,3686,9,44,164,6963
63373,563,11,70,311,4129
127405,3379,10,63,216,10226
130137,17353,8,40,84,6825
92604,2432,11,51,15,959
23317,4670,7,72,79,8066
32641,3225,17,8,110,2874
94142,3733,1,42,103,792
128202,23385,8,40,84,8915
102711,806,0,6,50,383
80173,1075,1,12,301,2839
102266,1017,13,67,170,1567
7241,3059,7,31,271,4114
107759,17842,16,17,236,10537
7531,25513,8,40,84,6825
3499,4864,9,3,7,7986
129346,4064,1,12,301,1076
20423,11520,1,64,263,576
1818,456,4,1,111,1736
753,81920,4,38,62,8323
14352,8832,13,78,205,2874
70866,5350,8,41,36,1485
10623,7616,1,7,246,9015
29955,1779,9,44,164,3766
103085,4602,12,57,85,7621
57963,4026,4,38,62,9629
55339,26816,14,62,315,3408
116028,192,13,58,102,9839
109080,2999,17,39,252,9713
46440,5184,17,69,154,7192
59070,620,4,74,292,332
18162,30339,16,56,256,8986
87136,3827,4,38,62,2106
12744,6627,8,41,36,1485
20245,6297,17,8,279,5276
54020,5248,11,76,147,7455
35947,9600,8,21,139,8449
90490,4377,17,8,159,3714
6343,2432,11,35,20,6770
106762,512,11,76,67,7455
36642,921,15,47,89,93
65204,2240,12,57,44,5013
76397,1555,11,70,156,5216
44646,668,11,76,24,1732
15340,3444,9,9,41,7791
117045,2304,17,39,297,6007
67618,18561,17,26,328,2874
59352,3242,13,5,65,7115
100857,19072,1,42,157,6823
118122,2240,12,57,44,5890
128305,1209,14,61,132,10355
107709,1976,11,35,148,662
103636,3237,17,39,252,6601
42435,2496,7,71,228,1595
15921,224,13,52,296,1158
92599,1913,13,67,170,5945
12369,384,14,62,317,1188
73580,1081,7,23,149,8275
116669,3392,1,12,301,7455
111759,1013,4,74,292,1945
9746,2764,9,44,114,6898
20831,84480,1,64,263,7207
116840,9386,17,26,233,2874
109458,1913,11,76,147,9583
77282,10934,8,40,84,5036
87658,2048,11,51,181,3844
43286,17222,16,56,188,414
23883,3858,1,7,338,4986
89505,1376,10,43,223,3055
24059,5568,7,31,271,67
24125,249,15,47,261,8372
126838,30592,1,64,263,2270
77592,11404,15,0,214,5067
86480,889,13,78,134,2466
39967,12659,9,3,48,5368
106462,3187,8,21,230,2944
128609,2995,11,35,148,6702
26778,1203,14,29,199,8583
40414,2944,10,63,220,3055
129048,6080,9,44,114,8247
89875,512,14,62,106,1872
30003,4556,0,45,73,4681
50279,1216,4,38,62,7284
18119,793,13,78,134,8578
57658,1104,12,57,171,9495
34355,5696,1,7,300,2331
99056,2868,9,44,16,7791
108790,6992,8,41,36,10534
77725,16000,7,24,100,6607
79374,21056,1,36,28,10097
108576,2547,9,9,41,7791
12979,313,12,57,54,272
85620,19475,9,3,238,8765
41878,889,10,63,303,2845
35266,1624,15,47,89,93
15652,33280,4,38,105,3546
19377,24875,9,3,260,2099
23356,2304,11,51,181,8137
62072,300,7,24,100,6353
10104,672,11,51,242,7420
78154,3072,11,51,329,435
112516,1331,4,74,292,6835
108664,16076,9,3,312,2099
63535,2547,12,57,18,929
45738,20416,1,42,115,5637
61336,1856,14,62,106,3101
130051,1370,4,74,292,1431
125153,14016,1,36,203,2475
13349,2528,0,45,81,814
83958,14643,8,40,84,5036
476,16646,17,26,328,2874
57730,8064,17,69,154,7192
130487,3161,1,36,203,2874
41219,1516,11,35,148,5622
96868,10873,10,63,216,6
122156,1856,4,38,62,7121
109996,10336,9,3,27,82
41962,38419,8,48,206,8915
103877,159,11,70,311,2874
60243,1024,12,57,44,1713
99915,70,7,23,137,8351
108069,2016,17,39,252,4741
131289,6617,11,35,220,10215
126482,93504,1,7,308,2331
3724,12160,9,9,90,3778
54164,3136,13,58,102,2932
112565,435,13,18,291,6495
65819,1344,12,57,44,2874
90778,1889,4,74,292,1431
103997,3061,9,9,90,7151
49632,844,11,51,15,9325
74670,608,10,63,303,2845
131625,19072,8,40,84,965
25233,4352,17,8,110,4757
25118,8256,14,62,201,3608
56094,960,10,43,223,7089
77485,56140,9,3,27,3009
87333,416,9,9,90,8527
108222,985,11,35,220,10215
50872,889,13,67,170,9807
46415,1836,7,72,245,1491
116567,174,16,20,269,9799
74870,48832,1,42,157,6932
29892,3449,13,67,32,7532
63137,6393,9,44,114,2182
32382,2246,9,9,41,7791
67560,21696,11,51,15,9494
64009,10816,1,42,30,7551
106949,2304,14,62,323,10015
64681,24209,16,56,158,3045
129669,499,11,76,24,4192
31531,17856,4,74,292,2874
6901,17136,8,40,84,5036
40417,6809,8,41,36,4145
98558,1075,1,42,30,6196
112682,13766,8,40,84,2751
90454,3801,13,67,168,501
414,118272,13,18,291,2874
83862,104192,1,42,103,7551
92811,15232,9,3,238,4282
93488,9536,1,42,157,5164
71145,1280,0,45,138,10036
105936,5898,17,8,159,5276
45432,5196,17,26,233,3304
100506,953,11,76,147,2633
101753,211,7,31,271,10344
1380,4160,14,61,159,1763
103637,3930,17,8,279,5276
68402,3692,11,35,20,3434
57347,10615,17,26,225,5276
114841,3513,13,5,207,5935
103056,185,9,37,162,907
25830,65152,1,42,115,4051
92167,230342,1,7,308,6005
45672,4357,1,64,263,4986
12969,2547,4,74,292,7791
117204,896,12,57,44,3151
27134,3864,17,26,233,2874
26672,2048,9,37,162,1886
30078,10649,11,51,15,6295
67959,825,14,62,323,4824
67352,20992,11,76,147,7675
99276,428,9,37,162,77
65393,153,13,58,189,5572
20274,21350,9,3,159,8064
108401,896,11,76,147,7455
112300,633,12,57,171,4826
90669,10176,1,64,263,10333
61155,40896,1,7,308,6239
